review_text,rating,word_count,is_fake,is_duplicate,emojis,sentiment,scores,compound,label,review_len
Buget food processor with good quality.,5.0,6,0,1,,Positive,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}",0.4404,2,6
Excellent water purifier,5.0,3,0,1,,Positive,"{'neg': 0.0, 'neu': 0.351, 'pos': 0.649, 'compound': 0.5719}",0.5719,2,3
Great Product  as expected,5.0,4,0,1,,Positive,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.6249}",0.6249,2,4
"Bahut badhiya product hai, delivery fast hoti.",5.0,7,0,0,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,7
Super! GOOD PRODUCT,5.0,3,0,1,,Positive,"{'neg': 0.0, 'neu': 0.113, 'pos': 0.887, 'compound': 0.8327}",0.8327,2,3
Good product for the price,5.0,5,0,1,,Positive,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}",0.4404,2,5
Not fixed on TV HDMI Slot due to unavailability of space,3.0,11,0,1,,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1,11
Good for its price,5.0,4,0,1,,Positive,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",0.4404,2,4
Worth deal!,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 0.313, 'pos': 0.687, 'compound': 0.2942}",0.2942,2,2
2 weeks still no installation,1.0,5,0,1,,Negative,"{'neg': 0.423, 'neu': 0.577, 'pos': 0.0, 'compound': -0.296}",-0.296,0,5
चार्जिंगला खूप वेळ लागतो.,2.0,4,0,0,,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0,4
"खूप महाग आहे, परवडत नाही.",2.0,5,0,0,,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0,5
gorgeous juicer that works wonders!!!!!!,5.0,5,0,1,,Positive,"{'neg': 0.0, 'neu': 0.436, 'pos': 0.564, 'compound': 0.7326}",0.7326,2,5
Not Worth,4.0,2,0,1,,Positive,"{'neg': 0.625, 'neu': 0.375, 'pos': 0.0, 'compound': -0.1695}",-0.1695,2,2
Great deal and awesome service by Flipkart,5.0,7,0,1,,Positive,"{'neg': 0.0, 'neu': 0.379, 'pos': 0.621, 'compound': 0.8481}",0.8481,2,7
Loved it,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 0.204, 'pos': 0.796, 'compound': 0.5994}",0.5994,2,2
worth buying,4.0,2,0,1,,Positive,"{'neg': 0.0, 'neu': 0.345, 'pos': 0.655, 'compound': 0.2263}",0.2263,2,2
Not good,2.0,2,0,1,,Negative,"{'neg': 0.706, 'neu': 0.294, 'pos': 0.0, 'compound': -0.3412}",-0.3412,0,2
Easy to Use,5.0,3,0,1,,Positive,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,2,3
Poor Signal,3.0,2,0,1,,Negative,"{'neg': 0.756, 'neu': 0.244, 'pos': 0.0, 'compound': -0.4767}",-0.4767,0,2
"एकदम झकास, भारी आहे!",5.0,4,0,0,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,4
"Good One, Needs more improvement",4.0,5,0,1,,Positive,"{'neg': 0.0, 'neu': 0.326, 'pos': 0.674, 'compound': 0.7346}",0.7346,2,5
Best microwave oven,5.0,3,0,1,,Positive,"{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.6369}",0.6369,2,3
Paisa wasool product! Mast aahe. ❤️,5.0,6,0,0,❤,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,6
It's simple and superb.,5.0,4,0,1,,Positive,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.6249}",0.6249,2,4
Far Better Juicer in comparison to other,5.0,7,0,1,,Positive,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.4404}",0.4404,2,7
Bad delivery person,3.0,3,0,1,,Negative,"{'neg': 0.636, 'neu': 0.364, 'pos': 0.0, 'compound': -0.5423}",-0.5423,0,3
Where i get the service ??,3.0,6,0,1,,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1,6
"बढ़िया काम कर रहा है, highly recommended for everyone.",5.0,9,0,0,,Positive,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.2716}",0.2716,2,9
Good Quality,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,2,2
"मजबूत नहीं है, जल्दी खराब हो गया।",1.0,7,0,0,,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0,7
Hated it!Second hand box received,1.0,5,0,1,,Negative,"{'neg': 0.42, 'neu': 0.281, 'pos': 0.299, 'compound': -0.3164}",-0.3164,0,5
Go for it !!,5.0,4,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,4
hidden costs?!,4.0,2,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,2
"Invoice serial number mismatch issue,apple support rejecting",1.0,7,0,1,,Negative,"{'neg': 0.273, 'neu': 0.364, 'pos': 0.364, 'compound': 0.0}",0.0,0,7
working good and osm speed nice!!,5.0,6,0,1,,Positive,"{'neg': 0.0, 'neu': 0.389, 'pos': 0.611, 'compound': 0.7418}",0.7418,2,6
"Beware, You might get a habits to just ask Assistant",4.0,10,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,10
Best In Class and Sturdy for Room Decoration.,5.0,8,0,1,,Positive,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.6369}",0.6369,2,8
"साधारण सा प्रोडक्ट है, कुछ खास नहीं।",3.0,7,0,0,,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1,7
Awesome Product and Good Styling,5.0,5,0,1,,Positive,"{'neg': 0.0, 'neu': 0.3, 'pos': 0.7, 'compound': 0.7906}",0.7906,2,5
The worst product I have ever bought! It stopped working after a day and the customer service was terrible. 😡👎,1.0,20,0,0,😡👎,Negative,"{'neg': 0.385, 'neu': 0.615, 'pos': 0.0, 'compound': -0.8553}",-0.8553,0,20
Buy if you need a small portable wired speaker.,3.0,9,0,1,,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1,9
Bajaj GX 1 Mixer grinder,4.0,5,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,5
Awesome product with quick delivery,5.0,5,0,1,,Positive,"{'neg': 0.0, 'neu': 0.494, 'pos': 0.506, 'compound': 0.6249}",0.6249,2,5
Good Product & Delivery,3.0,4,0,1,,Positive,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,2,4
good Item but only for warming the food,3.0,8,0,1,,Positive,"{'neg': 0.0, 'neu': 0.609, 'pos': 0.391, 'compound': 0.431}",0.431,2,8
New one,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,2
Liked it,4.0,2,0,1,,Positive,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,2,2
Very bad experience 😡 strictly avoid.,1.0,6,0,0,😡,Negative,"{'neg': 0.666, 'neu': 0.334, 'pos': 0.0, 'compound': -0.7178}",-0.7178,0,6
Compact,5.0,1,1,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,1
Good product and delivery,5.0,4,0,1,,Positive,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",0.4404,2,4
Good!,5.0,1,1,1,,Positive,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4926}",0.4926,2,1
Bad quality dishwasher,2.0,3,0,1,,Negative,"{'neg': 0.636, 'neu': 0.364, 'pos': 0.0, 'compound': -0.5423}",-0.5423,0,3
Looks superb but not good for blocking light,3.0,8,0,1,,Positive,"{'neg': 0.231, 'neu': 0.372, 'pos': 0.396, 'compound': 0.2998}",0.2998,2,8
Seamless buy & installation,5.0,4,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,4
"पैसे वाया गेले, अजिबात घेऊ नका.",1.0,6,0,0,,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0,6
Fine quality,1.0,2,0,1,,Negative,"{'neg': 0.0, 'neu': 0.357, 'pos': 0.643, 'compound': 0.2023}",0.2023,0,2
Good product in this price,4.0,5,0,1,,Positive,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}",0.4404,2,5
I Love Flipkart,5.0,3,0,1,,Positive,"{'neg': 0.0, 'neu': 0.192, 'pos': 0.808, 'compound': 0.6369}",0.6369,2,3
Just wow! Excellent Quality & You Can Blindly Go For It,5.0,11,0,1,,Positive,"{'neg': 0.0, 'neu': 0.507, 'pos': 0.493, 'compound': 0.8313}",0.8313,2,11
The taste is just wow! 😋✨,5.0,6,0,0,😋✨,Positive,"{'neg': 0.0, 'neu': 0.55, 'pos': 0.45, 'compound': 0.6239}",0.6239,2,6
if you have wifi at home then go for it,5.0,10,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,10
Work the money for every penny,5.0,6,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,6
Value For Money,5.0,3,0,1,,Positive,"{'neg': 0.0, 'neu': 0.455, 'pos': 0.545, 'compound': 0.34}",0.34,2,3
Superb Performance for a Week,1.0,5,0,1,,Negative,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.6249}",0.6249,0,5
Honest review,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 0.233, 'pos': 0.767, 'compound': 0.5106}",0.5106,2,2
Value for Money - Got it in 61k,4.0,8,0,1,,Positive,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.34}",0.34,2,8
Hard time following up with Flipkart for the installation and demo of the IFB Microwave,1.0,15,0,1,,Negative,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.1027}",-0.1027,0,15
Nice Product by Singer,5.0,4,0,1,,Positive,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.4215}",0.4215,2,4
Don't waste your money...worst product,1.0,5,0,1,,Negative,"{'neg': 0.0, 'neu': 0.632, 'pos': 0.368, 'compound': 0.3252}",0.3252,0,5
very bad!!!,2.0,2,0,1,,Negative,"{'neg': 0.824, 'neu': 0.176, 'pos': 0.0, 'compound': -0.6877}",-0.6877,0,2
"product quality accha hai, paisa vasool! 😍",5.0,7,0,0,😍,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,7
dont waste your money,2.0,4,0,1,,Negative,"{'neg': 0.0, 'neu': 0.563, 'pos': 0.437, 'compound': 0.3252}",0.3252,0,4
HP Black 678,1.0,3,0,1,,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0,3
Very Good Protect!!! Must Buy!,5.0,5,0,1,,Positive,"{'neg': 0.0, 'neu': 0.293, 'pos': 0.707, 'compound': 0.8041}",0.8041,2,5
Mi tv,4.0,2,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,2
Good machine but their outsourced service will cheat you,4.0,9,0,1,,Positive,"{'neg': 0.309, 'neu': 0.541, 'pos': 0.151, 'compound': -0.4678}",-0.4678,2,9
Best router avaiable,4.0,3,0,1,,Positive,"{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.6369}",0.6369,2,3
GREAT BALL,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,2,2
Ff,5.0,1,1,1,,Positive,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,2,1
Nice Juicer for Health concise people,5.0,6,0,1,,Positive,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215}",0.4215,2,6
Never purchase from RBStore Seller,1.0,5,0,1,,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0,5
Worth the money review on first use,4.0,7,0,1,,Positive,"{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.2263}",0.2263,2,7
Pretty cool product,5.0,3,0,1,,Positive,"{'neg': 0.0, 'neu': 0.154, 'pos': 0.846, 'compound': 0.6705}",0.6705,2,3
Very good product with this price,4.0,6,0,1,,Positive,"{'neg': 0.0, 'neu': 0.61, 'pos': 0.39, 'compound': 0.4927}",0.4927,2,6
A product that put a smile on my face,5.0,9,0,1,,Positive,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",0.3612,2,9
Highly recommended. Must Buy.,5.0,4,0,1,,Positive,"{'neg': 0.0, 'neu': 0.589, 'pos': 0.411, 'compound': 0.2716}",0.2716,2,4
Good for its price!,4.0,4,0,1,,Positive,"{'neg': 0.0, 'neu': 0.484, 'pos': 0.516, 'compound': 0.4926}",0.4926,2,4
Buy and Enjoy...,5.0,3,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,3
Supar,5.0,1,1,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,1
Greate Microwave Form IFB ! Go For It !,5.0,9,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,9
Waste of money- bad sound bad mic,1.0,7,0,1,,Negative,"{'neg': 0.71, 'neu': 0.29, 'pos': 0.0, 'compound': -0.8689}",-0.8689,0,7
Good for 20W or below requirement,5.0,6,0,1,,Positive,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}",0.4404,2,6
Simply awesome.value for money Product,5.0,5,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,5
Very bad quality. In just 1 month the inverter is dead,1.0,11,0,1,,Negative,"{'neg': 0.503, 'neu': 0.497, 'pos': 0.0, 'compound': -0.8439}",-0.8439,0,11
Five Stars,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,2
Cartridge delivered .. superfast and well packed.,5.0,7,0,1,,Positive,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.2732}",0.2732,2,7
Go fot it :),5.0,4,0,1,,Positive,"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.4588}",0.4588,2,4
Worst camera,2.0,2,0,1,,Negative,"{'neg': 0.804, 'neu': 0.196, 'pos': 0.0, 'compound': -0.6249}",-0.6249,0,2
product is not working..,1.0,4,0,1,,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0,4
Good in budget,3.0,3,0,1,,Positive,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,2,3
The ball is NO good! NOT RECOMMENDED,1.0,7,0,1,,Negative,"{'neg': 0.437, 'neu': 0.326, 'pos': 0.237, 'compound': -0.3526}",-0.3526,0,7
Inalsa Food Processor,1.0,3,0,1,,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0,3
Great Microwave,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,2,2
Must buy!,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,2
Awesome design and easy to use and clean,5.0,8,0,1,,Positive,"{'neg': 0.0, 'neu': 0.34, 'pos': 0.66, 'compound': 0.8658}",0.8658,2,8
Stopped working in 4 months,1.0,5,0,1,,Negative,"{'neg': 0.388, 'neu': 0.612, 'pos': 0.0, 'compound': -0.2263}",-0.2263,0,5
Wow ! Excellent demo by Singer in person even in COVID times,5.0,12,0,1,,Positive,"{'neg': 0.0, 'neu': 0.536, 'pos': 0.464, 'compound': 0.8313}",0.8313,2,12
Good Performance,4.0,2,0,1,,Positive,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,2,2
Very Good Product,5.0,3,0,1,,Positive,"{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.4927}",0.4927,2,3
"Brilliant device with a decent price if you are using any cable BROADBAND(tikona,local cable broadband that do not require a telephone line)",5.0,22,0,1,,Positive,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.5859}",0.5859,2,22
Nice (do give discount sometime please),5.0,6,0,1,,Positive,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215}",0.4215,2,6
convinient product,4.0,2,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,2
A quality product,5.0,3,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,3
super product,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 0.204, 'pos': 0.796, 'compound': 0.5994}",0.5994,2,2
Product Worth Buying,5.0,3,0,1,,Positive,"{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.2263}",0.2263,2,3
Wonderful Product and Super Saver,5.0,5,0,1,,Positive,"{'neg': 0.0, 'neu': 0.283, 'pos': 0.717, 'compound': 0.8225}",0.8225,2,5
Super!  Melodious and Crisp Sound,5.0,5,0,1,,Positive,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.636}",0.636,2,5
awesome for the price,5.0,4,0,1,,Positive,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.6249}",0.6249,2,4
Just an ordinary item 🤷‍♂️,3.0,5,0,0,🤷♂,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1,5
Horrible brand.. panel gone in 18 months,1.0,7,0,1,,Negative,"{'neg': 0.368, 'neu': 0.632, 'pos': 0.0, 'compound': -0.5423}",-0.5423,0,7
The worst product I have ever bought! It stopped working after a day and the customer service was terrible. 😡👎,1.0,20,0,0,😡👎,Negative,"{'neg': 0.385, 'neu': 0.615, 'pos': 0.0, 'compound': -0.8553}",-0.8553,0,20
Amazing performance,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 0.208, 'pos': 0.792, 'compound': 0.5859}",0.5859,2,2
Really Nice Product,4.0,3,0,1,,Positive,"{'neg': 0.0, 'neu': 0.393, 'pos': 0.607, 'compound': 0.4754}",0.4754,2,3
"Flipkart, As good as always",5.0,5,0,1,,Positive,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}",0.4404,2,5
superb,4.0,1,0,1,,Positive,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6249}",0.6249,2,1
So so product,3.0,3,0,1,,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1,3
BAJAJ Applicance,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,2
"Butterful Rapid Mixer - Just OK product, not excellent !",3.0,10,0,1,,Negative,"{'neg': 0.269, 'neu': 0.491, 'pos': 0.24, 'compound': -0.0918}",-0.0918,0,10
Very good product at reasonable price,4.0,6,0,1,,Positive,"{'neg': 0.0, 'neu': 0.61, 'pos': 0.39, 'compound': 0.4927}",0.4927,2,6
good working,4.0,2,0,1,,Positive,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,2,2
Must  kitchen gadget,5.0,3,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,3
Excellent Product,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 0.213, 'pos': 0.787, 'compound': 0.5719}",0.5719,2,2
Top notch product with Genuine price.,5.0,6,0,1,,Positive,"{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.2023}",0.2023,2,6
The Power of Livpure Pep Pro+ technology is Most innovative,5.0,10,0,1,,Positive,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4927}",0.4927,2,10
Best water purifier in this price range,4.0,7,0,1,,Positive,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.6369}",0.6369,2,7
Unsatisfactory,1.0,1,0,1,,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0,1
Absolute Rubbish!,1.0,2,0,1,,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0,2
Express delivery in 1 day,4.0,5,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,5
"काम ठीक से नहीं कर रहा, टाइम वेस्ट है।",1.0,9,0,0,,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0,9
Bad Product with Poor quality materials,2.0,6,0,1,,Negative,"{'neg': 0.623, 'neu': 0.377, 'pos': 0.0, 'compound': -0.765}",-0.765,0,6
कव्हरेज चांगलं नाहीये शहरात सुद्धा.,2.0,5,0,0,,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0,5
Good product.,4.0,2,0,1,,Positive,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,2,2
Awesome Thermostat Water Bottle with longer capability,5.0,7,0,1,,Positive,"{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.6249}",0.6249,2,7
चांगलं आहे पण टिकेल का माहित नाही.,3.0,7,0,0,,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1,7
Amazing product!,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6239}",0.6239,2,2
Recommended product,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 0.357, 'pos': 0.643, 'compound': 0.2023}",0.2023,2,2
Wonderful,4.0,1,0,1,,Positive,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5719}",0.5719,2,1
Great Product worth the price tag.,5.0,6,0,1,,Positive,"{'neg': 0.0, 'neu': 0.4, 'pos': 0.6, 'compound': 0.7184}",0.7184,2,6
Must buy! If planning to buy,5.0,6,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,6
Good worth it,5.0,3,0,1,,Positive,"{'neg': 0.0, 'neu': 0.172, 'pos': 0.828, 'compound': 0.5859}",0.5859,2,3
"मस्त प्रॉडक्ट आहे, आवडला! ❤️",5.0,5,0,0,❤,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,5
Cost effective and great quality prints,5.0,6,0,1,,Positive,"{'neg': 0.0, 'neu': 0.357, 'pos': 0.643, 'compound': 0.802}",0.802,2,6
30+ hrs to charge 150 AH battery,1.0,7,0,1,,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0,7
Worth the money,4.0,3,0,1,,Positive,"{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.2263}",0.2263,2,3
best ball,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 0.192, 'pos': 0.808, 'compound': 0.6369}",0.6369,2,2
So convenient,4.0,2,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,2
It's good to have one like this !,4.0,8,0,1,,Positive,"{'neg': 0.0, 'neu': 0.468, 'pos': 0.532, 'compound': 0.69}",0.69,2,8
"Worst quality, waste of money 🤮👎",1.0,6,0,0,🤮👎,Negative,"{'neg': 0.633, 'neu': 0.367, 'pos': 0.0, 'compound': -0.7845}",-0.7845,0,6
Good so far,1.0,3,0,1,,Negative,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,0,3
"लुक बहुत प्रीमियम है, क्लासी लगता है।",5.0,7,0,0,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,7
Excellent product for Indian cooking,5.0,5,0,1,,Positive,"{'neg': 0.0, 'neu': 0.519, 'pos': 0.481, 'compound': 0.5719}",0.5719,2,5
beyond satisfactory,4.0,2,0,1,,Positive,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3612}",0.3612,2,2
"good oven, got it at discounted price..",5.0,7,0,1,,Positive,"{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.4767}",0.4767,2,7
AwesomeNice,5.0,1,1,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,1
Kitchen mate,4.0,2,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,2
But only if you want a terrible installation experience,3.0,9,0,1,,Negative,"{'neg': 0.358, 'neu': 0.517, 'pos': 0.125, 'compound': -0.5719}",-0.5719,0,9
hoping for the best,4.0,4,0,1,,Positive,"{'neg': 0.0, 'neu': 0.222, 'pos': 0.778, 'compound': 0.7906}",0.7906,2,4
Monstrous performance @ budget,5.0,4,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,4
Never you can miss!,5.0,4,0,1,,Positive,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.1867}",0.1867,2,4
Really recommended and works great.,5.0,5,0,1,,Positive,"{'neg': 0.0, 'neu': 0.326, 'pos': 0.674, 'compound': 0.7346}",0.7346,2,5
IFB SX1 Nice product,5.0,4,0,1,,Positive,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.4215}",0.4215,2,4
Did not meet expectations,1.0,4,0,1,,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0,4
बॅटरी बॅकअप खूप कमी आहे.,2.0,5,0,0,,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0,5
Issa vibe,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,2
Fantastic.....,5.0,1,1,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,1
